Species	Symbol	Ensembl	Family	Protein	Entrez ID
Danio_rerio	foxn4	ENSDARG00000010591	Fork_head	ENSDARP00000020367;ENSDARP00000130721;	30315
Danio_rerio	LO018029.1	ENSDARG00000105784	zf-C2H2	ENSDARP00000143186;	100333012
Danio_rerio	tcf7l2	ENSDARG00000004415	HMG	ENSDARP00000156708;ENSDARP00000152928;ENSDARP00000009531;ENSDARP00000030292;ENSDARP00000127119;ENSDARP00000109147;ENSDARP00000110854;ENSDARP00000004631;ENSDARP00000148961;ENSDARP00000106073;	30510
Danio_rerio	neurod6a	ENSDARG00000040008	bHLH	ENSDARP00000096474;ENSDARP00000089629;	114414
Danio_rerio	si:ch211-117k10	ENSDARG00000090914	zf-C2H2	ENSDARP00000112329;ENSDARP00000133050;	556200
Danio_rerio	si:dkey-172o19	ENSDARG00000071398	TF_bZIP	ENSDARP00000117644;	100000812
Danio_rerio	FO834825.2	ENSDARG00000114211	zf-C2H2	ENSDARP00000153814;	-
Danio_rerio	si:ch73-92e7	ENSDARG00000092849	zf-C2H2	ENSDARP00000143607;ENSDARP00000156388;	-
Danio_rerio	pax2b	ENSDARG00000032578	PAX	ENSDARP00000124290;ENSDARP00000123815;ENSDARP00000043209;	60638
Danio_rerio	egr4	ENSDARG00000077799	zf-C2H2	ENSDARP00000102334;	795099
Danio_rerio	si:ch73-221f6	ENSDARG00000104904	zf-C2H2	ENSDARP00000131504;ENSDARP00000134950;	103909514
Danio_rerio	rfx4	ENSDARG00000026395	RFX	ENSDARP00000032295;	403016
Danio_rerio	zgc:171422	ENSDARG00000104715	zf-C2H2	ENSDARP00000137508;ENSDARP00000153735;	100001353
Danio_rerio	zgc:173577	ENSDARG00000098923	zf-C2H2	ENSDARP00000136880;	792293
Danio_rerio	runx2b	ENSDARG00000059233	Runt	ENSDARP00000076713;ENSDARP00000048977;ENSDARP00000076702;ENSDARP00000112126;	405788
Danio_rerio	CR352328.9	ENSDARG00000116711	zf-C2H2	ENSDARP00000156733;	-
Danio_rerio	msx1a	ENSDARG00000116118	Homeobox	ENSDARP00000147264;ENSDARP00000145032;	30527
Danio_rerio	znf975	ENSDARG00000091243	zf-C2H2	ENSDARP00000127223;	-
Danio_rerio	tshz1	ENSDARG00000005026	zf-C2H2	ENSDARP00000023365;ENSDARP00000105499;ENSDARP00000148441;	369196
Danio_rerio	si:dkey-106g10	ENSDARG00000088036	zf-BED	ENSDARP00000111219;ENSDARP00000148744;	793997
Danio_rerio	znf1128	ENSDARG00000092968	zf-C2H2	ENSDARP00000125256;	-
Danio_rerio	zgc:153116	ENSDARG00000077205	zf-C2H2	ENSDARP00000133528;	-
Danio_rerio	BX470259.1	ENSDARG00000078281	zf-C2H2	ENSDARP00000138877;	-
Danio_rerio	znf991	ENSDARG00000058562	zf-C2H2	ENSDARP00000154374;ENSDARP00000123609;	-
Danio_rerio	barhl1b	ENSDARG00000019013	Homeobox	ENSDARP00000016114;	553186
Danio_rerio	EBF1	ENSDARG00000092635	COE	ENSDARP00000114469;	-
Danio_rerio	rfx1b	ENSDARG00000075904	RFX	ENSDARP00000124460;ENSDARP00000148178;	555183
Danio_rerio	egr2b	ENSDARG00000042826	zf-C2H2	ENSDARP00000062854;	30190
Danio_rerio	BX247878.1	ENSDARG00000109419	Homeobox	ENSDARP00000147123;	-
Danio_rerio	zgc:171599	ENSDARG00000044847	zf-C2H2	ENSDARP00000129180;	796475
Danio_rerio	hoxc8a	ENSDARG00000070346	Homeobox	ENSDARP00000093913;	449648
Danio_rerio	si:ch211-202h22	ENSDARG00000079980	zf-LITAF-like	ENSDARP00000112577;	559480
Danio_rerio	znf1004	ENSDARG00000097098	zf-C2H2	ENSDARP00000097044;ENSDARP00000097308;	-
Danio_rerio	BX004885.1	ENSDARG00000109556	DACH	ENSDARP00000150448;ENSDARP00000146273;	-
Danio_rerio	si:ch73-138e16	ENSDARG00000101044	zf-C2H2	ENSDARP00000135204;ENSDARP00000149936;	-
Danio_rerio	hoxc3a	ENSDARG00000070339	Homeobox	ENSDARP00000129398;ENSDARP00000154659;ENSDARP00000076908;	30421
Danio_rerio	si:dkeyp-53d3	ENSDARG00000101542	zf-C2H2	ENSDARP00000135017;ENSDARP00000135328;	563210
Danio_rerio	znf1063	ENSDARG00000101245	zf-C2H2	ENSDARP00000130982;ENSDARP00000107853;	100331219
Danio_rerio	nr2e3	ENSDARG00000045904	RXR-like	ENSDARP00000111061;	492496
Danio_rerio	AL929458.4	ENSDARG00000114492	TF_bZIP	ENSDARP00000149433;ENSDARP00000155795;	-
Danio_rerio	si:ch211-161c3	ENSDARG00000078781	HMGA	ENSDARP00000128850;	100334833
Danio_rerio	gfi1ab	ENSDARG00000044457	zf-C2H2	ENSDARP00000065138;	798697
Danio_rerio	zfp36l1b	ENSDARG00000021443	zf-CCCH	ENSDARP00000011150;	323671
Danio_rerio	znf1008	ENSDARG00000089940	zf-C2H2	ENSDARP00000128290;	101886637
Danio_rerio	crx	ENSDARG00000011989	TF_Otx	ENSDARP00000030526;	81881
Danio_rerio	znf45l	ENSDARG00000105056	zf-C2H2	ENSDARP00000139911;	541369
Danio_rerio	nfyal	ENSDARG00000001621	NF-YA	ENSDARP00000015851;ENSDARP00000120533;	573719
Danio_rerio	zbtb4	ENSDARG00000105255	zf-C2H2	ENSDARP00000137838;	798710
Danio_rerio	znf977	ENSDARG00000087070	zf-C2H2	ENSDARP00000125443;	-
Danio_rerio	nfatc4	ENSDARG00000054162	RHD	ENSDARP00000104333;	561682
Danio_rerio	pitx2	ENSDARG00000036194	Homeobox	ENSDARP00000156780;ENSDARP00000120155;ENSDARP00000149868;ENSDARP00000052568;	30164
Danio_rerio	jun	ENSDARG00000043531	TF_bZIP	ENSDARP00000063911;	335916
Danio_rerio	hinfp	ENSDARG00000004851	zf-C2H2	ENSDARP00000111224;ENSDARP00000154143;ENSDARP00000051413;	406733
Danio_rerio	zgc:101562	ENSDARG00000040179	zf-C2H2	ENSDARP00000058774;	792098
Danio_rerio	dlx2b	ENSDARG00000017174	Homeobox	ENSDARP00000007080;	30557
Danio_rerio	BX324003.2	ENSDARG00000109802	zf-C2H2	ENSDARP00000146255;	-
Danio_rerio	ahrrb	ENSDARG00000116560	bHLH	ENSDARP00000155141;	-
Danio_rerio	CR388371.5	ENSDARG00000114864	THR-like	ENSDARP00000148138;	-
Danio_rerio	tfap2c	ENSDARG00000040606	AP-2	ENSDARP00000124643;ENSDARP00000123798;	494033
Danio_rerio	gfi1b	ENSDARG00000079947	zf-C2H2	ENSDARP00000103094;ENSDARP00000117376;ENSDARP00000145290;	100151531
Danio_rerio	CABZ01034089.1	ENSDARG00000107106	zf-C2H2	ENSDARP00000143527;	-
Danio_rerio	si:dkeyp-121d2	ENSDARG00000086245	zf-C2H2	ENSDARP00000104599;	100536535
Danio_rerio	bhlhe41	ENSDARG00000114358	bHLH	ENSDARP00000157465;	-
Danio_rerio	zgc:171506	ENSDARG00000078206	SAND	ENSDARP00000101766;ENSDARP00000152635;	792896
Danio_rerio	sp6	ENSDARG00000099880	zf-C2H2	ENSDARP00000135905;ENSDARP00000138301;	402928
Danio_rerio	si:dkey-7i4	ENSDARG00000096901	zf-C2H2	ENSDARP00000129677;ENSDARP00000147859;	-
Danio_rerio	MYRFL	ENSDARG00000101645	NDT80/PhoG	ENSDARP00000144696;ENSDARP00000138118;ENSDARP00000156977;	-
Danio_rerio	pax1b	ENSDARG00000073814	PAX	ENSDARP00000146219;ENSDARP00000146188;ENSDARP00000121471;	572108
Danio_rerio	AL845284.2	ENSDARG00000113285	zf-C2H2	ENSDARP00000148210;	-
Danio_rerio	sub1a	ENSDARG00000053446	PC4	ENSDARP00000069967;ENSDARP00000118111;ENSDARP00000149014;	553561
Danio_rerio	nkx2.4b	ENSDARG00000104107	Homeobox	ENSDARP00000138951;	58112
Danio_rerio	mespab	ENSDARG00000068761	bHLH	ENSDARP00000090346;	100006128
Danio_rerio	znf1106	ENSDARG00000101843	zf-C2H2	ENSDARP00000130029;	-
Danio_rerio	BX284700.1	ENSDARG00000116791	Fork_head	ENSDARP00000155662;	-
Danio_rerio	mitfb	ENSDARG00000037833	bHLH	ENSDARP00000021876;ENSDARP00000149281;	114833
Danio_rerio	prox2	ENSDARG00000117137	HPD	ENSDARP00000133530;	-
Danio_rerio	klf17	ENSDARG00000038792	zf-C2H2	ENSDARP00000056654;	65238
Danio_rerio	e2f8	ENSDARG00000057323	E2F	ENSDARP00000118012;ENSDARP00000112554;ENSDARP00000105923;	565952
Danio_rerio	znf1136	ENSDARG00000090116	zf-C2H2	ENSDARP00000119882;ENSDARP00000126410;	100329287
Danio_rerio	si:dkeyp-53e4	ENSDARG00000095440	zf-C2H2	ENSDARP00000125385;	-
Danio_rerio	znf1122	ENSDARG00000099444	zf-C2H2	ENSDARP00000139418;	-
Danio_rerio	adnpa	ENSDARG00000062002	Homeobox	ENSDARP00000083553;	564637
Danio_rerio	tbr1a	ENSDARG00000076259	T-box	ENSDARP00000040179;	564699
Danio_rerio	nr2f5	ENSDARG00000033172	RXR-like	ENSDARP00000040768;	30427
Danio_rerio	pax6a	ENSDARG00000103379	PAX	ENSDARP00000140503;ENSDARP00000130714;ENSDARP00000135767;ENSDARP00000139430;ENSDARP00000130972;ENSDARP00000138440;ENSDARP00000138421;	30567
Danio_rerio	si:dkeyp-2e4	ENSDARG00000079263	zf-C2H2	ENSDARP00000112578;	100149164
Danio_rerio	BX571981.1	ENSDARG00000112085	ZBTB	ENSDARP00000148911;ENSDARP00000148911;	-
Danio_rerio	BX855614.1	ENSDARG00000094551	zf-C2H2	ENSDARP00000143172;ENSDARP00000143181;	555910
Danio_rerio	arntl1a	ENSDARG00000006791	bHLH	ENSDARP00000124722;ENSDARP00000152872;ENSDARP00000004223;	58098
Danio_rerio	zeb2a	ENSDARG00000115964	zf-C2H2	ENSDARP00000153110;	-
Danio_rerio	si:dkey-122c11	ENSDARG00000115506	zf-C2H2	ENSDARP00000146952;ENSDARP00000125598;	108183696
Danio_rerio	rbpjb	ENSDARG00000052091	CSL	ENSDARP00000087012;	563306
Danio_rerio	zic1	ENSDARG00000015567	zf-C2H2	ENSDARP00000106790;	30096
Danio_rerio	BX293565.2	ENSDARG00000116536	HMG	ENSDARP00000150793;	-
Danio_rerio	tcf23	ENSDARG00000087381	bHLH	ENSDARP00000109774;	-
Danio_rerio	zgc:161969	ENSDARG00000041359	zf-BED	ENSDARP00000101134;	569044
Danio_rerio	zbed4	ENSDARG00000024306	zf-BED	ENSDARP00000033717;ENSDARP00000115355;	100000808
Danio_rerio	CU655961.3	ENSDARG00000106724	zf-C2H2	ENSDARP00000143976;	-
Danio_rerio	znf1167	ENSDARG00000071725	zf-C2H2	ENSDARP00000136020;	-
Danio_rerio	si:dkey-182i3	ENSDARG00000096614	zf-C2H2	ENSDARP00000126628;	794198
Danio_rerio	sox4b	ENSDARG00000098834	HMG	ENSDARP00000150987;ENSDARP00000136757;	393875
Danio_rerio	CABZ01056279.1	ENSDARG00000100757	zf-C2H2	ENSDARP00000132173;	568786
Danio_rerio	nfic	ENSDARG00000043210	CTF/NFI	ENSDARP00000114279;ENSDARP00000083101;ENSDARP00000118559;	100005568
Danio_rerio	foxn2b	ENSDARG00000045105	Fork_head	ENSDARP00000155953;ENSDARP00000066316;	550127
Danio_rerio	znf831	ENSDARG00000074906	zf-C2H2	ENSDARP00000127636;	100189616
Danio_rerio	znf1007	ENSDARG00000074544	zf-C2H2	ENSDARP00000101464;	553302
Danio_rerio	si:dkey-237m9	ENSDARG00000102316	zf-C2H2	ENSDARP00000106009;	-
Danio_rerio	pknox2	ENSDARG00000055349	Homeobox	ENSDARP00000148751;ENSDARP00000123244;ENSDARP00000156337;	386959
Danio_rerio	gatad2b	ENSDARG00000005834	zf-GATA	ENSDARP00000036714;	562045
Danio_rerio	si:dkey-19b23	ENSDARG00000098410	MYB	ENSDARP00000131613;	569048
Danio_rerio	si:ch73-130a3	ENSDARG00000056213	THAP	ENSDARP00000130907;ENSDARP00000100340;	664763
Danio_rerio	zgc:110249	ENSDARG00000035221	zf-C2H2	ENSDARP00000132220;ENSDARP00000051024;ENSDARP00000097167;	553601
Danio_rerio	si:dkey-248e17	ENSDARG00000103439	zf-C2H2	ENSDARP00000135364;	-
Danio_rerio	hivep3b	ENSDARG00000037154	zf-C2H2	ENSDARP00000119216;ENSDARP00000054019;	568037
Danio_rerio	sp100	ENSDARG00000055359	SAND	ENSDARP00000072168;	796843
Danio_rerio	si:rp71-1h20	ENSDARG00000098176	zf-C2H2	ENSDARP00000130952;ENSDARP00000130134;ENSDARP00000131718;	541434
Danio_rerio	tcf12	ENSDARG00000004714	bHLH	ENSDARP00000123095;ENSDARP00000143100;ENSDARP00000143201;ENSDARP00000143075;ENSDARP00000004196;ENSDARP00000143194;ENSDARP00000132258;ENSDARP00000143021;ENSDARP00000143013;	407985
Danio_rerio	thap12a	ENSDARG00000042489	THAP	ENSDARP00000062308;	406354
Danio_rerio	znf622	ENSDARG00000014692	zf-C2H2	ENSDARP00000014151;	407703
Danio_rerio	znf526	ENSDARG00000077143	zf-C2H2	ENSDARP00000103355;ENSDARP00000118897;	566071
Danio_rerio	snai3	ENSDARG00000031243	zf-C2H2	ENSDARP00000068039;	567724
Danio_rerio	si:ch211-236k19	ENSDARG00000052165	Homeobox	ENSDARP00000068452;	557579
Danio_rerio	TCF24	ENSDARG00000086944	bHLH	ENSDARP00000110569;	-
Danio_rerio	fosl1b	ENSDARG00000079373	TF_bZIP	ENSDARP00000122100;	793507
Danio_rerio	smarce1	ENSDARG00000016871	HMG	ENSDARP00000146341;ENSDARP00000024751;ENSDARP00000112446;	322248
Danio_rerio	bach1b	ENSDARG00000002196	TF_bZIP	ENSDARP00000135550;ENSDARP00000047540;	553688
Danio_rerio	tfe3b	ENSDARG00000019457	bHLH	ENSDARP00000008774;ENSDARP00000128996;	564996
Danio_rerio	srfa	ENSDARG00000053918	SRF	ENSDARP00000070519;	30431
Danio_rerio	tcf15	ENSDARG00000067544	bHLH	ENSDARP00000087984;	30159
Danio_rerio	znf1140	ENSDARG00000114700	zf-C2H2	ENSDARP00000105805;	-
Danio_rerio	CR450793.1	ENSDARG00000088927	zf-C2H2	ENSDARP00000109023;	103911751
Danio_rerio	si:rp71-1g18	ENSDARG00000053792	zf-C2H2	ENSDARP00000122835;	559922
Danio_rerio	egr3	ENSDARG00000089156	zf-C2H2	ENSDARP00000109921;	436920
Danio_rerio	si:ch211-266d19	ENSDARG00000012642	zf-C2H2	ENSDARP00000152230;ENSDARP00000115548;	793549
Danio_rerio	si:dkey-14o6	ENSDARG00000103239	zf-C2H2	ENSDARP00000129949;	-
Danio_rerio	prox1b	ENSDARG00000088810	HPD	ENSDARP00000106319;	564431
Danio_rerio	sp5a	ENSDARG00000076571	zf-C2H2	ENSDARP00000093674;	353154
Danio_rerio	insm1a	ENSDARG00000091756	zf-C2H2	ENSDARP00000107863;ENSDARP00000124299;	402941
Danio_rerio	LIN28A	ENSDARG00000004328	CSD	ENSDARP00000138197;ENSDARP00000015591;	799825
Danio_rerio	znf973	ENSDARG00000100896	zf-C2H2	ENSDARP00000112895;ENSDARP00000130527;	557295
Danio_rerio	znf1165	ENSDARG00000092073	zf-C2H2	ENSDARP00000138697;ENSDARP00000129975;ENSDARP00000135756;	-
Danio_rerio	si:ch211-223a21	ENSDARG00000098892	zf-C2H2	ENSDARP00000140855;ENSDARP00000145928;	-
Danio_rerio	mier3b	ENSDARG00000021288	MYB	ENSDARP00000061757;	567247
Danio_rerio	zbtb47a	ENSDARG00000057751	ZBTB	ENSDARP00000074944;ENSDARP00000122576;ENSDARP00000122576;	556134
Danio_rerio	znf985	ENSDARG00000114783	zf-C2H2	ENSDARP00000145250;ENSDARP00000151795;ENSDARP00000115636;ENSDARP00000147506;ENSDARP00000111126;	-
Danio_rerio	si:dkey-7i4	ENSDARG00000079010	zf-C2H2	ENSDARP00000129809;ENSDARP00000149926;	-
Danio_rerio	LO018181.1	ENSDARG00000113971	zf-C2H2	ENSDARP00000154870;	100149352
Danio_rerio	znf1097	ENSDARG00000096172	zf-C2H2	ENSDARP00000139458;ENSDARP00000125531;	100330526
Danio_rerio	sox11b	ENSDARG00000095743	HMG	ENSDARP00000122216;	30603
Danio_rerio	zbtb38	ENSDARG00000100607	ZBTB	ENSDARP00000141574;ENSDARP00000141574;ENSDARP00000149140;ENSDARP00000140537;	101882192
Danio_rerio	prdm13	ENSDARG00000078701	zf-C2H2	ENSDARP00000121562;	796276
Danio_rerio	gbx2	ENSDARG00000002933	Homeobox	ENSDARP00000004972;	245948
Danio_rerio	msgn1	ENSDARG00000070546	bHLH	ENSDARP00000094435;	360135
Danio_rerio	znf1068	ENSDARG00000078728	zf-C2H2	ENSDARP00000102555;	569852
Danio_rerio	si:dkey-14k9	ENSDARG00000045595	zf-C2H2	ENSDARP00000115040;	324173
Danio_rerio	si:dkeyp-75b4	ENSDARG00000077542	zf-LITAF-like	ENSDARP00000114547;	796031
Danio_rerio	nfil3-5	ENSDARG00000094965	TF_bZIP	ENSDARP00000117561;ENSDARP00000147013;	335737
Danio_rerio	znf1181	ENSDARG00000102678	zf-C2H2	ENSDARP00000136923;	-
Danio_rerio	si:cabz01071909	ENSDARG00000091841	zf-C2H2	ENSDARP00000109193;	560148
Danio_rerio	BX571708.2	ENSDARG00000115214	Homeobox	ENSDARP00000147672;	-
Danio_rerio	BX936382.1	ENSDARG00000100262	zf-C2H2	ENSDARP00000113868;	-
Danio_rerio	rreb1b	ENSDARG00000042652	zf-C2H2	ENSDARP00000062562;ENSDARP00000129088;	555701
Danio_rerio	znf1069	ENSDARG00000104124	zf-C2H2	ENSDARP00000132996;	100126141
Danio_rerio	znf1097	ENSDARG00000100723	zf-C2H2	ENSDARP00000134583;	-
Danio_rerio	hmx2	ENSDARG00000115364	Homeobox	ENSDARP00000152960;	-
Danio_rerio	hes6	ENSDARG00000019335	bHLH	ENSDARP00000118664;ENSDARP00000021078;	373116
Danio_rerio	zeb1a	ENSDARG00000016788	zf-C2H2	ENSDARP00000024857;ENSDARP00000114082;ENSDARP00000157629;	100004929
Danio_rerio	znf1035	ENSDARG00000042969	zf-C2H2	ENSDARP00000129568;	504111
Danio_rerio	znf999	ENSDARG00000101137	zf-C2H2	ENSDARP00000131267;ENSDARP00000133055;	-
Danio_rerio	FP074874.2	ENSDARG00000102679	zf-C2H2	ENSDARP00000157123;ENSDARP00000143184;	100331388
Danio_rerio	si:dkeyp-106c3	ENSDARG00000096816	zf-BED	ENSDARP00000128946;	-
Danio_rerio	ptf1a	ENSDARG00000014479	bHLH	ENSDARP00000011265;	368662
Danio_rerio	cebpb	ENSDARG00000042725	TF_bZIP	ENSDARP00000062701;	140814
Danio_rerio	si:dkey-182i3	ENSDARG00000075834	zf-C2H2	ENSDARP00000126669;ENSDARP00000126827;ENSDARP00000156293;	110437746
Danio_rerio	znf1131	ENSDARG00000104822	zf-C2H2	ENSDARP00000118663;	-
Danio_rerio	znf1151	ENSDARG00000092765	zf-C2H2	ENSDARP00000134236;ENSDARP00000133512;ENSDARP00000114464;	-
Danio_rerio	si:ch73-120g24	ENSDARG00000095030	zf-C2H2	ENSDARP00000122201;ENSDARP00000132268;	100333031
Danio_rerio	CR548632.6	ENSDARG00000116064	TF_bZIP	ENSDARP00000146715;	-
Danio_rerio	meis2b	ENSDARG00000077840	Homeobox	ENSDARP00000121019;ENSDARP00000034815;	30066
Danio_rerio	CR751236.1	ENSDARG00000115775	bHLH	ENSDARP00000151127;	-
Danio_rerio	zgc:173726	ENSDARG00000077078	zf-C2H2	ENSDARP00000097203;ENSDARP00000088133;ENSDARP00000102282;	100126120
Danio_rerio	si:dkey-176f19	ENSDARG00000101463	zf-C2H2	ENSDARP00000140594;	-
Danio_rerio	thap3	ENSDARG00000041080	THAP	ENSDARP00000060192;	541481
Danio_rerio	BX247888.6	ENSDARG00000115755	LRRFIP	ENSDARP00000152427;ENSDARP00000155336;ENSDARP00000151749;	-
Danio_rerio	znf1148	ENSDARG00000103689	zf-C2H2	ENSDARP00000135626;	-
Danio_rerio	gli1	ENSDARG00000101244	zf-C2H2	ENSDARP00000129932;	352930
Danio_rerio	zgc:162936	ENSDARG00000069957	zf-C2H2	ENSDARP00000146542;ENSDARP00000139402;ENSDARP00000093015;ENSDARP00000156702;ENSDARP00000097405;	-
Danio_rerio	foxo1a	ENSDARG00000099555	Fork_head	ENSDARP00000150164;ENSDARP00000134884;ENSDARP00000155088;	768121
Danio_rerio	AL928556.3	ENSDARG00000113744	ETS	ENSDARP00000147544;ENSDARP00000153989;	-
Danio_rerio	zgc:171901	ENSDARG00000074365	zf-C2H2	ENSDARP00000129558;ENSDARP00000101300;ENSDARP00000140334;	556292
Danio_rerio	foxk1	ENSDARG00000037872	Fork_head	ENSDARP00000055200;	334470
Danio_rerio	si:dkey-3p4	ENSDARG00000114124	zf-C2H2	ENSDARP00000155581;ENSDARP00000119781;	-
Danio_rerio	LHX3	ENSDARG00000003803	Homeobox	ENSDARP00000105450;ENSDARP00000087936;	-
Danio_rerio	nfe2l1b	ENSDARG00000076533	TF_bZIP	ENSDARP00000127336;	558772
Danio_rerio	si:dkey-262g12	ENSDARG00000096030	zf-C2H2	ENSDARP00000143097;ENSDARP00000125543;	794762
Danio_rerio	BX324133.1	ENSDARG00000109766	Homeobox	ENSDARP00000150859;	-
Danio_rerio	si:dkeyp-2e4	ENSDARG00000095283	zf-C2H2	ENSDARP00000113824;ENSDARP00000153573;	100002257
Danio_rerio	znf1102	ENSDARG00000098510	zf-C2H2	ENSDARP00000126477;ENSDARP00000140009;	100141363
Danio_rerio	CR388042.2	ENSDARG00000109339	zf-C2H2	ENSDARP00000156559;	-
Danio_rerio	si:dkeyp-104f11	ENSDARG00000096708	zf-C2H2	ENSDARP00000127345;	-
Danio_rerio	si:dkey-16b10	ENSDARG00000101829	zf-C2H2	ENSDARP00000144896;ENSDARP00000130045;	-
Danio_rerio	BX629340.2	ENSDARG00000112649	zf-C2H2	ENSDARP00000152855;	-
Danio_rerio	si:dkey-7j22	ENSDARG00000092471	zf-C2H2	ENSDARP00000128762;	-
Danio_rerio	znf1009	ENSDARG00000092241	zf-C2H2	ENSDARP00000143057;	-
Danio_rerio	znf1043	ENSDARG00000105067	zf-C2H2	ENSDARP00000141083;	565722
Danio_rerio	BX248124.4	ENSDARG00000114636	Homeobox	ENSDARP00000151816;	-
Danio_rerio	sox19b	ENSDARG00000040266	HMG	ENSDARP00000058909;	64812
Danio_rerio	relb	ENSDARG00000086173	RHD	ENSDARP00000157347;ENSDARP00000128656;ENSDARP00000107495;	795414
Danio_rerio	fli1b	ENSDARG00000040080	ETS	ENSDARP00000058612;ENSDARP00000093564;ENSDARP00000122384;	386723
Danio_rerio	hmx1	ENSDARG00000095651	Homeobox	ENSDARP00000102248;	797503
Danio_rerio	znf296	ENSDARG00000077897	zf-C2H2	ENSDARP00000089751;	553232
Danio_rerio	nfatc3b	ENSDARG00000051729	RHD	ENSDARP00000120657;	566869
Danio_rerio	znf1014	ENSDARG00000101562	zf-C2H2	ENSDARP00000091841;ENSDARP00000147287;	100141333
Danio_rerio	BX005085.1	ENSDARG00000089947	zf-C2H2	ENSDARP00000111262;	-
Danio_rerio	FO704755.1	ENSDARG00000005846	zf-C2H2	ENSDARP00000153701;ENSDARP00000007619;	799504
Danio_rerio	nfil3-4	ENSDARG00000092346	TF_bZIP	ENSDARP00000120098;	100000898
Danio_rerio	znf1163	ENSDARG00000022905	zf-C2H2	ENSDARP00000042769;	-
Danio_rerio	znf1096	ENSDARG00000100001	zf-C2H2	ENSDARP00000138479;ENSDARP00000125312;	-
Danio_rerio	ar	ENSDARG00000114287	ESR-like	ENSDARP00000146391;	-
Danio_rerio	BX004880.6	ENSDARG00000115477	zf-C2H2	ENSDARP00000147209;	-
Danio_rerio	ets2	ENSDARG00000103980	ETS	ENSDARP00000131539;	326672
Danio_rerio	si:dkey-1b17	ENSDARG00000099618	zf-C2H2	ENSDARP00000137165;ENSDARP00000136892;	-
Danio_rerio	zmp:0000001003	ENSDARG00000090740	zf-C2H2	ENSDARP00000111406;	-
Danio_rerio	foxl2b	ENSDARG00000068417	Fork_head	ENSDARP00000089710;	100149117
Danio_rerio	phox2ba	ENSDARG00000075330	Homeobox	ENSDARP00000114376;	795258
Danio_rerio	snai1a	ENSDARG00000056995	zf-C2H2	ENSDARP00000111074;ENSDARP00000111412;	30273
Danio_rerio	smad7	ENSDARG00000016858	MH1	ENSDARP00000024277;	326282
Danio_rerio	nr2f2	ENSDARG00000040926	RXR-like	ENSDARP00000059975;ENSDARP00000107285;ENSDARP00000115762;	30424
Danio_rerio	sox8b	ENSDARG00000037782	HMG	ENSDARP00000055054;	386704
Danio_rerio	BX255917.2	ENSDARG00000112571	ZBTB	ENSDARP00000154395;ENSDARP00000154395;	-
Danio_rerio	si:rp71-1d10	ENSDARG00000099345	HTH	ENSDARP00000136591;	101884034
Danio_rerio	hoxb1b	ENSDARG00000112663	Homeobox	ENSDARP00000147825;	-
Danio_rerio	six3b	ENSDARG00000054879	Homeobox	ENSDARP00000071625;	30636
Danio_rerio	BX511211.1	ENSDARG00000117064	ETS	ENSDARP00000156694;ENSDARP00000144649;	-
Danio_rerio	ehf	ENSDARG00000052115	ETS	ENSDARP00000068397;	568223
Danio_rerio	creb3l2	ENSDARG00000063563	TF_bZIP	ENSDARP00000087416;ENSDARP00000130319;	791169
Danio_rerio	znf668	ENSDARG00000025226	zf-C2H2	ENSDARP00000119744;ENSDARP00000108840;ENSDARP00000031054;	797423
Danio_rerio	hnf1bb	ENSDARG00000022295	Homeobox	ENSDARP00000125092;ENSDARP00000143259;	324283
Danio_rerio	prdm5	ENSDARG00000006288	zf-C2H2	ENSDARP00000153711;ENSDARP00000106969;	432371
Danio_rerio	FP236157.5	ENSDARG00000110548	zf-C2H2	ENSDARP00000148635;	-
Danio_rerio	si:dkey-68o6	ENSDARG00000104144	SAND	ENSDARP00000135411;	555363
Danio_rerio	si:ch73-376l24	ENSDARG00000093999	MYB	ENSDARP00000121645;	100334190
Danio_rerio	dbpb	ENSDARG00000057652	TF_bZIP	ENSDARP00000120819;ENSDARP00000074822;	569109
Danio_rerio	nr1i2	ENSDARG00000029766	THR-like	ENSDARP00000061524;ENSDARP00000106185;	565875
Danio_rerio	six9	ENSDARG00000068407	Homeobox	ENSDARP00000072527;ENSDARP00000104453;	30623
Danio_rerio	erfl3	ENSDARG00000062801	ETS	ENSDARP00000085616;	565909
Danio_rerio	creb3l3a	ENSDARG00000056226	TF_bZIP	ENSDARP00000113661;	553700
Danio_rerio	BX572630.4	ENSDARG00000110381	RHD	ENSDARP00000157174;	-
Danio_rerio	si:dkey-7i4	ENSDARG00000097152	zf-C2H2	ENSDARP00000129224;	-
Danio_rerio	hsf4	ENSDARG00000013251	HSF	ENSDARP00000150156;ENSDARP00000025988;	503739
Danio_rerio	hoxa10b	ENSDARG00000031337	Homeobox	ENSDARP00000046765;	30391
Danio_rerio	si:ch211-262i1	ENSDARG00000070059	THAP	ENSDARP00000093294;	567573
Danio_rerio	HHEX	ENSDARG00000098231	Homeobox	ENSDARP00000137249;	-
Danio_rerio	homezb	ENSDARG00000024598	Homeobox	ENSDARP00000034858;	566226
Danio_rerio	BX293993.1	ENSDARG00000100761	zf-C2H2	ENSDARP00000132961;	-
Danio_rerio	zgc:113102	ENSDARG00000113011	zf-C2H2	ENSDARP00000145416;ENSDARP00000143795;	-
Danio_rerio	mafk	ENSDARG00000100947	TF_bZIP	ENSDARP00000140698;ENSDARP00000155396;	415133
Danio_rerio	hoxa13b	ENSDARG00000036254	Homeobox	ENSDARP00000052661;	30438
